"Citation","Diet.richness.minimum","Ecosystem","EndoEcto","Feeding.data.type","First.entry.Name","Latitude","mass_g","Month","Space.averaging","Taxon.group","Time.averaging","Total.stomachs.count.given","Year"
"Marshall_1905",2,"Lentic","Ectotherm","Gut content (lethal)","Gray",43.1,1525,NA,"1000m","Fish","Months",16,1902
"Marshall_1905",2,"Lentic","Ectotherm","Gut content (lethal)","Gray",43.1,821.2,NA,"1000m","Fish","Months",5,1902
"Marshall_1905",2,"Lentic","Ectotherm","Gut content (lethal)","Gray",43.1,3246,NA,"1000m","Fish","Months",13,1902
"Marshall_1905",3,"Lentic","Ectotherm","Gut content (lethal)","Gray",43.1,381.2,NA,"1000m","Fish","Months",6,1902
"Marshall_1905",5,"Lentic","Ectotherm","Gut content (lethal)","Gray",43.1,815.7,NA,"1000m","Fish","Months",30,1902
"Marshall_1905",1,"Lentic","Ectotherm","Gut content (lethal)","Gray",43.1,3089,NA,"1000m","Fish","Months",5,1902
"Marshall_1905",6,"Lentic","Ectotherm","Gut content (lethal)","Gray",43.1,2985,NA,"1000m","Fish","Months",42,1902
"Marshall_1905",1,"Lentic","Ectotherm","Gut content (lethal)","Gray",43.1,2369,NA,"1000m","Fish","Months",4,1902
"Marshall_1905",9,"Lentic","Ectotherm","Gut content (lethal)","Gray",43.1,523.3,NA,"1000m","Fish","Months",72,1902
"Merriner_1975",25,"Marine","Ectotherm","Gut content (lethal)","Gray",35.4,4768,NA,"10km","Fish","Years",2159,1968
"Moura_2013",14,"Marine","Ectotherm","Gut content (lethal)","Gray",-17.42,288.6,NA,"100km","Fish","Years",372,2006
"Nakagawa_2023",1,"Lotic","Ectotherm","Gut content (lethal)","Gray",35.33,0.0002331,NA,"100m","Arthropods","Years",7,2017
"Nakagawa_2023",1,"Lotic","Ectotherm","Gut content (lethal)","Gray",35.33,0.02158,NA,"100m","Arthropods","Years",2,2017
"Nakagawa_2023",1,"Lotic","Ectotherm","Gut content (lethal)","Gray",35.33,0.005362,NA,"100m","Arthropods","Years",19,2017
"Neves_2012",81,"Marine","Ectotherm","Gut content (lethal)","Gray",39.8,493,NA,"100km","Fish","Years",319,2007
"Oosten_1938",7,"Lentic","Ectotherm","Gut content (lethal)","Gray",44.74,15650,NA,"10km","Fish","Months",10,1932
"Oosten_1938",13,"Lentic","Ectotherm","Gut content (lethal)","Gray",45.49,15650,NA,"10km","Fish","Months",612,1932
"Oosten_1938",10,"Lentic","Ectotherm","Gut content (lethal)","Gray",42.68,15650,NA,"10km","Fish","Months",734,1931
"Oosten_1938",19,"Lentic","Ectotherm","Gut content (lethal)","Gray",45.49,10050,NA,"10km","Fish","Months",1446,1932
"Oosten_1938",11,"Lentic","Ectotherm","Gut content (lethal)","Gray",42.68,10050,NA,"10km","Fish","Months",1253,1931
"Oosten_1938",17,"Lentic","Ectotherm","Gut content (lethal)","Gray",44.74,10050,NA,"10km","Fish","Months",1687,1932
"Ordiano-Flores_2024",3,"Marine","Ectotherm","Gut content (lethal)","Gray",1,107500,NA,"100km","Fish","Months",125,2017
"Ordiano-Flores_2024",3,"Marine","Ectotherm","Gut content (lethal)","Gray",-3,107500,NA,"100km","Fish","Months",11,2017
"Ordiano-Flores_2024",3,"Marine","Ectotherm","Gut content (lethal)","Gray",-1,107500,NA,"100km","Fish","Months",191,2017
"Pimenta_2014",26,"Marine","Ectotherm","Gut content (lethal)","Gray",-23,28330,NA,"100km","Fish","Years",409,2006
"Pinkas_1970",19,"Marine","Ectotherm","Gut content (lethal)","Gray",33.4,2530,NA,"100km","Fish","Years",1498,1968
"Pinkas_1970",30,"Marine","Endotherm","Gut content (lethal)","Gray",29,217800,NA,"100km","Fish","Months",368,1969
"Randall_1967",17,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,41.01,NA,"100km","Fish","Years",35,1963
"Randall_1967",7,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,1289,NA,"100km","Fish","Years",4,1963
"Randall_1967",4,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,230000,NA,"100km","Fish","Years",4,1963
"Randall_1967",10,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,676.7,NA,"100km","Fish","Years",36,1963
"Randall_1967",15,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,2257,NA,"100km","Fish","Years",8,1963
"Randall_1967",15,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,15,NA,"100km","Fish","Years",16,1963
"Randall_1967",45,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,2649,NA,"100km","Fish","Years",62,1963
"Randall_1967",39,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,850,NA,"100km","Fish","Years",16,1963
"Randall_1967",3,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,70,NA,"100km","Fish","Years",12,1963
"Randall_1967",2,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,70,NA,"100km","Fish","Years",11,1963
"Randall_1967",5,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,457.7,NA,"100km","Fish","Years",23,1963
"Randall_1967",8,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,16,NA,"100km","Fish","Years",20,1963
"Randall_1967",20,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,777,NA,"100km","Fish","Years",80,1963
"Randall_1967",36,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,2343,NA,"100km","Fish","Years",95,1963
"Randall_1967",38,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,942.8,NA,"100km","Fish","Years",31,1963
"Randall_1967",4,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,3000,NA,"100km","Fish","Years",11,1963
"Randall_1967",6,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,180,NA,"100km","Fish","Years",9,1963
"Randall_1967",21,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,66.07,NA,"100km","Fish","Years",30,1963
"Randall_1967",11,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,2542,NA,"100km","Fish","Years",10,1963
"Randall_1967",14,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,882.6,NA,"100km","Fish","Years",15,1963
"Randall_1967",2,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,209.4,NA,"100km","Fish","Years",3,1963
"Randall_1967",13,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,976.2,NA,"100km","Fish","Years",15,1963
"Randall_1967",5,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,1522,NA,"100km","Fish","Years",10,1963
"Randall_1967",13,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,147.6,NA,"100km","Fish","Years",27,1963
"Randall_1967",11,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,3266,NA,"100km","Fish","Years",5,1963
"Randall_1967",24,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,82,NA,"100km","Fish","Years",26,1963
"Randall_1967",5,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,9862,NA,"100km","Fish","Years",7,1963
"Randall_1967",25,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,3160,NA,"100km","Fish","Years",96,1963
"Randall_1967",9,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,2189,NA,"100km","Fish","Years",44,1963
"Randall_1967",6,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,801.3,NA,"100km","Fish","Years",22,1963
"Randall_1967",1,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,1512,NA,"100km","Fish","Years",6,1963
"Randall_1967",11,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,317.4,NA,"100km","Fish","Years",75,1963
"Randall_1967",14,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,288.6,NA,"100km","Fish","Years",58,1963
"Randall_1967",14,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,1280,NA,"100km","Fish","Years",29,1963
"Randall_1967",6,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,71.77,NA,"100km","Fish","Years",29,1963
"Randall_1967",4,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,80,NA,"100km","Fish","Years",3,1963
"Randall_1967",7,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,107.7,NA,"100km","Fish","Years",16,1963
"Randall_1967",22,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,1420,NA,"100km","Fish","Years",5,1963
"Randall_1967",15,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,93,NA,"100km","Fish","Years",17,1963
"Randall_1967",16,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,339,NA,"100km","Fish","Years",68,1963
"Randall_1967",12,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,299.1,NA,"100km","Fish","Years",15,1963
"Randall_1967",4,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,10.5,NA,"100km","Fish","Years",4,1963
"Randall_1967",9,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,775.8,NA,"100km","Fish","Years",7,1963
"Randall_1967",5,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,1816,NA,"100km","Fish","Years",2,1963
"Randall_1967",9,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,32.76,NA,"100km","Fish","Years",10,1963
"Randall_1967",19,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,4970,NA,"100km","Fish","Years",6,1963
"Randall_1967",66,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,8000,NA,"100km","Fish","Years",42,1963
"Randall_1967",3,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,81.38,NA,"100km","Fish","Years",12,1963
"Randall_1967",5,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,600,NA,"100km","Fish","Years",11,1963
"Randall_1967",15,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,1981,NA,"100km","Fish","Years",56,1963
"Randall_1967",18,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,1207,NA,"100km","Fish","Years",110,1963
"Randall_1967",6,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,381600,NA,"100km","Fish","Years",9,1963
"Randall_1967",65,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,10730,NA,"100km","Fish","Years",255,1963
"Randall_1967",13,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,460,NA,"100km","Fish","Years",28,1963
"Randall_1967",13,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,163.1,NA,"100km","Fish","Years",19,1963
"Randall_1967",9,"Marine","Endotherm","Gut content (lethal)","Gray",18.03,20520,NA,"100km","Fish","Years",29,1963
"Randall_1967",2,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,698.5,NA,"100km","Fish","Years",4,1963
"Randall_1967",3,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,572400,NA,"100km","Fish","Years",2,1963
"Randall_1967",22,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,392.4,NA,"100km","Fish","Years",51,1963
"Randall_1967",6,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,217600,NA,"100km","Fish","Years",24,1963
"Randall_1967",4,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,4.1,NA,"100km","Fish","Years",10,1963
"Randall_1967",1,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,1.413,NA,"100km","Fish","Years",4,1963
"Randall_1967",1,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,13300,NA,"100km","Fish","Years",5,1963
"Randall_1967",2,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,823.5,NA,"100km","Fish","Years",26,1963
"Randall_1967",3,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,3000,NA,"100km","Fish","Years",11,1963
"Randall_1967",31,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,3315,NA,"100km","Fish","Years",57,1963
"Randall_1967",20,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,104,NA,"100km","Fish","Years",28,1963
"Randall_1967",17,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,523.7,NA,"100km","Fish","Years",30,1963
"Randall_1967",23,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,286.1,NA,"100km","Fish","Years",47,1963
"Randall_1967",3,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,1795,NA,"100km","Fish","Years",28,1963
"Randall_1967",19,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,157.9,NA,"100km","Fish","Years",33,1963
"Randall_1967",17,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,242.2,NA,"100km","Fish","Years",22,1963
"Randall_1967",40,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,643,NA,"100km","Fish","Years",60,1963
"Randall_1967",52,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,230,NA,"100km","Fish","Years",46,1963
"Randall_1967",16,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,132,NA,"100km","Fish","Years",14,1963
"Randall_1967",22,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,25,NA,"100km","Fish","Years",24,1963
"Randall_1967",19,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,150,NA,"100km","Fish","Years",34,1963
"Randall_1967",46,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,1340,NA,"100km","Fish","Years",32,1963
"Randall_1967",7,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,240,NA,"100km","Fish","Years",21,1963
"Randall_1967",5,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,440,NA,"100km","Fish","Years",24,1963
"Randall_1967",6,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,614,NA,"100km","Fish","Years",16,1963
"Randall_1967",1,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,298,NA,"100km","Fish","Years",39,1963
"Randall_1967",7,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,150,NA,"100km","Fish","Years",12,1963
"Randall_1967",13,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,875.6,NA,"100km","Fish","Years",32,1963
"Randall_1967",4,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,1234,NA,"100km","Fish","Years",26,1963
"Randall_1967",2,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,1116,NA,"100km","Fish","Years",24,1963
"Randall_1967",14,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,151.4,NA,"100km","Fish","Years",31,1963
"Randall_1967",35,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,345.3,NA,"100km","Fish","Years",55,1963
"Randall_1967",5,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,11,NA,"100km","Fish","Years",23,1963
"Randall_1967",5,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,50,NA,"100km","Fish","Years",25,1963
"Randall_1967",5,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,64,NA,"100km","Fish","Years",20,1963
"Randall_1967",5,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,90,NA,"100km","Fish","Years",35,1963
"Randall_1967",8,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,64,NA,"100km","Fish","Years",38,1963
"Randall_1967",9,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,8.95,NA,"100km","Fish","Years",28,1963
"Randall_1967",5,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,15.11,NA,"100km","Fish","Years",6,1963
"Randall_1967",16,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,137,NA,"100km","Fish","Years",22,1963
"Randall_1967",11,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,5572,NA,"100km","Fish","Years",12,1963
"Randall_1967",32,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,3052,NA,"100km","Fish","Years",21,1963
"Randall_1967",34,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,4792,NA,"100km","Fish","Years",66,1963
"Randall_1967",26,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,1593,NA,"100km","Fish","Years",117,1963
"Randall_1967",6,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,35470,NA,"100km","Fish","Years",11,1963
"Randall_1967",8,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,943.6,NA,"100km","Fish","Years",90,1963
"Randall_1967",32,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,7184,NA,"100km","Fish","Years",92,1963
"Randall_1967",6,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,153.5,NA,"100km","Fish","Years",27,1963
"Randall_1967",4,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,1096,NA,"100km","Fish","Years",6,1963
"Randall_1967",12,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,721.5,NA,"100km","Fish","Years",8,1963
"Randall_1967",2,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,128000,NA,"100km","Fish","Years",4,1963
"Randall_1967",13,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,665.4,NA,"100km","Fish","Years",17,1963
"Randall_1967",6,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,412,NA,"100km","Fish","Years",45,1963
"Randall_1967",11,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,448,NA,"100km","Fish","Years",14,1963
"Randall_1967",23,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,231,NA,"100km","Fish","Years",23,1963
"Randall_1967",2,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,90000,NA,"100km","Fish","Years",6,1963
"Randall_1967",3,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,5610,NA,"100km","Fish","Years",8,1963
"Randall_1967",14,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,17040,NA,"100km","Fish","Years",59,1963
"Randall_1967",22,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,10950,NA,"100km","Fish","Years",127,1963
"Randall_1967",3,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,640,NA,"100km","Fish","Years",8,1963
"Randall_1967",7,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,640,NA,"100km","Fish","Years",22,1963
"Randall_1967",19,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,242.9,NA,"100km","Fish","Years",46,1963
"Randall_1967",5,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,131600,NA,"100km","Fish","Years",2,1963
"Randall_1967",5,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,115,NA,"100km","Fish","Years",13,1963
"Randall_1967",28,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,1724,NA,"100km","Fish","Years",52,1963
"Randall_1967",7,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,318,NA,"100km","Fish","Years",75,1963
"Randall_1967",2,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,334,NA,"100km","Fish","Years",11,1963
"Randall_1967",2,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,2091,NA,"100km","Fish","Years",5,1963
"Randall_1967",17,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,554.6,NA,"100km","Fish","Years",23,1963
"Randall_1967",12,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,30,NA,"100km","Fish","Years",16,1963
"Randall_1967",6,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,65,NA,"100km","Fish","Years",14,1963
"Randall_1967",3,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,10,NA,"100km","Fish","Years",12,1963
"Randall_1967",14,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,617.3,NA,"100km","Fish","Years",13,1963
"Randall_1967",11,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,280,NA,"100km","Fish","Years",35,1963
"Randall_1967",8,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,3.3,NA,"100km","Fish","Years",29,1963
"Randall_1967",7,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,1306,NA,"100km","Fish","Years",34,1963
"Randall_1967",7,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,16.46,NA,"100km","Fish","Years",23,1963
"Randall_1967",13,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,985.1,NA,"100km","Fish","Years",29,1963
"Randall_1967",23,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,262,NA,"100km","Fish","Years",27,1963
"Randall_1967",1,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,5020,NA,"100km","Fish","Years",5,1963
"Randall_1967",7,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,463.5,NA,"100km","Fish","Years",27,1963
"Randall_1967",8,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,50090,NA,"100km","Fish","Years",22,1963
"Randall_1967",17,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,2774,NA,"100km","Fish","Years",116,1963
"Randall_1967",4,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,1600,NA,"100km","Fish","Years",13,1963
"Randall_1967",3,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,212,NA,"100km","Fish","Years",15,1963
"Randall_1967",7,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,10,NA,"100km","Fish","Years",28,1963
"Randall_1967",12,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,2317,NA,"100km","Fish","Years",28,1963
"Randall_1967",6,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,80,NA,"100km","Fish","Years",21,1963
"Randall_1967",8,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,2837,NA,"100km","Fish","Years",26,1963
"Randall_1967",5,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,56300,NA,"100km","Fish","Years",8,1963
"Randall_1967",4,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,21,NA,"100km","Fish","Years",26,1963
"Randall_1967",22,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,92,NA,"100km","Fish","Years",31,1963
"Randall_1967",20,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,30140,NA,"100km","Fish","Years",104,1963
"Randall_1967",18,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,168,NA,"100km","Fish","Years",51,1963
"Randall_1967",14,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,50,NA,"100km","Fish","Years",41,1963
"Randall_1967",6,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,68,NA,"100km","Fish","Years",18,1963
"Randall_1967",3,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,110,NA,"100km","Fish","Years",20,1963
"Randall_1967",1,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,431.7,NA,"100km","Fish","Years",9,1963
"Randall_1967",8,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,662.9,NA,"100km","Fish","Years",38,1963
"Randall_1967",1,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,400,NA,"100km","Fish","Years",4,1963
"Randall_1967",16,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,97,NA,"100km","Fish","Years",60,1963
"Randall_1967",15,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,19730,NA,"100km","Fish","Years",9,1963
"Randall_1967",7,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,2023,NA,"100km","Fish","Years",28,1963
"Randall_1967",6,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,2800,NA,"100km","Fish","Years",13,1963
"Randall_1967",6,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,974.3,NA,"100km","Fish","Years",19,1963
"Randall_1967",12,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,363.7,NA,"100km","Fish","Years",9,1963
"Randall_1967",13,"Marine","Ectotherm","Gut content (lethal)","Gray",18.03,50,NA,"100km","Fish","Years",14,1963
"Rawson_1961",16,"Lentic","Ectotherm","Gut content (non-lethal)","Gray",55.09,10050,NA,"1000m","Fish","Years",469,1953
"Rawson_1961",8,"Lentic","Ectotherm","Gut content (non-lethal)","Gray",55.09,10050,NA,"1000m","Fish","Years",42,1953
"Sallami_2015",12,"Marine","Ectotherm","Gut content (lethal)","Gray",37.2,5322,NA,"100km","Fish","Years",86,2009
"Sallami_2015",12,"Marine","Ectotherm","Gut content (lethal)","Gray",37.2,5322,NA,"100km","Fish","Years",61,2009
"Sallami_2015",16,"Marine","Ectotherm","Gut content (lethal)","Gray",37.2,5322,NA,"100km","Fish","Years",74,2009
"Sallami_2015",12,"Marine","Ectotherm","Gut content (lethal)","Gray",37.2,5322,NA,"100km","Fish","Years",67,2009
"Sarker_1977",28,"Lentic","Ectotherm","Gut content (lethal)","Gray",31.38,815.7,NA,"1000m","Fish","Years",929,1968
"Sarker_1977",28,"Lentic","Ectotherm","Gut content (lethal)","Gray",30.15,815.7,NA,"1000m","Fish","Years",437,1968
"Scott_1903",7,"Marine","Ectotherm","Gut content (lethal)","Gray",56,709.2,NA,"10km","Fish","Months",2,1902
"Scott_1903",8,"Marine","Ectotherm","Gut content (lethal)","Gray",56,55400000,NA,"100km","Fish","Months",22,1902
"Scott_1903",1,"Marine","Ectotherm","Gut content (lethal)","Gray",56,981,NA,"100km","Fish","Months",3,1902
"Scott_1903",7,"Marine","Ectotherm","Gut content (lethal)","Gray",56,3599,NA,"100km","Fish","Months",22,1902
"Sheridan_1979",19,"Marine","Ectotherm","Gut content (lethal)","Gray",29.74,131,NA,"1000m","Fish","Months",903,1976
"Sheridan_1979",19,"Marine","Ectotherm","Gut content (lethal)","Gray",29.74,694.2,NA,"1000m","Fish","Months",2217,1976
"Stickney_1974",20,"Marine","Ectotherm","Gut content (lethal)","Gray",31.87,1417,NA,"10km","Fish","Years",105,1971
"Stickney_1975",44,"Marine","Ectotherm","Gut content (lethal)","Gray",31.88,226,NA,"100km","Fish","Years",161,1973
"Stickney_1975",25,"Marine","Ectotherm","Gut content (lethal)","Gray",31.88,4768,NA,"100km","Fish","Years",120,1973
"Stickney_1975",25,"Marine","Ectotherm","Gut content (lethal)","Gray",31.88,131,NA,"100km","Fish","Years",126,1973
"Stickney_1975",58,"Marine","Ectotherm","Gut content (lethal)","Gray",31.88,694.2,NA,"100km","Fish","Years",196,1973
"Tripp-Valdez_2010",98,"Marine","Ectotherm","Gut content (lethal)","Gray",23.07,28330,NA,"100km","Fish","Years",232,2001
"VanHyning_1932",4,"Terrestrial","Ectotherm","Gut content (lethal)","Gray",29.67,1067,NA,"10km","Reptiles","Years",25,1929
"VanHyning_1932",3,"Lentic","Ectotherm","Gut content (lethal)","Gray",29.67,666.5,NA,"10km","Reptiles","Years",75,1929
"VanHyning_1932",3,"Terrestrial","Ectotherm","Gut content (lethal)","Gray",29.67,170.5,NA,"10km","Reptiles","Years",17,1929
"Varghese_2014",18,"Marine","Ectotherm","Gut content (lethal)","Gray",15.81,5150,NA,"1000km","Fish","Years",102,2007
"Varghese_2014",21,"Marine","Ectotherm","Gut content (lethal)","Gray",15.81,267400,NA,"1000km","Fish","Years",98,2007
"Varghese_2014",54,"Marine","Ectotherm","Gut content (lethal)","Gray",15.81,28330,NA,"1000km","Fish","Years",238,2007
"Varghese_2014",9,"Marine","Ectotherm","Gut content (lethal)","Gray",15.81,86590,NA,"1000km","Fish","Years",22,2007
"Varghese_2014",68,"Marine","Ectotherm","Gut content (lethal)","Gray",15.81,82800,NA,"1000km","Fish","Years",290,2007
"Varghese_2014",16,"Marine","Endotherm","Gut content (lethal)","Gray",15.81,11320,NA,"1000km","Fish","Years",72,2007
"Varghese_2014",10,"Marine","Ectotherm","Gut content (lethal)","Gray",15.81,338000,NA,"1000km","Fish","Years",28,2007
"Varghese_2014",8,"Marine","Ectotherm","Gut content (lethal)","Gray",15.81,30140,NA,"1000km","Fish","Years",64,2007
