"Citation","Diet.richness.minimum","Ecosystem","EndoEcto","Feeding.data.type","First.entry.Name","Latitude","mass_g","Month","Space.averaging","Taxon.group","Time.averaging","Total.stomachs.count.given","Year"
"Yang_1986",20,"Marine","Ectotherm","Gut content (lethal)","Gray",58.66,NA,7,"100m","Fish","Hours",4,1983
"Yang_1986",20,"Marine","Ectotherm","Gut content (lethal)","Gray",56.66,NA,7,"100m","Fish","Hours",12,1983
"Yang_1996",34,"Marine","Ectotherm","Gut content (lethal)","Gray",53,NA,8,"100km","Fish","Months",339,1991
"Yang_1996",22,"Marine","Ectotherm","Gut content (lethal)","Gray",53,NA,8,"100km","Fish","Months",119,1991
"Yang_1996",24,"Marine","Ectotherm","Gut content (lethal)","Gray",53,NA,8,"100km","Fish","Months",119,1991
"Chintiroglou_1992",12,"Marine","Ectotherm","Gut content (lethal)","Jeremy",40.26,NA,6,"1000m","Cnidarians","Months",61,1981
"Gorbatenko_2009",29,"Marine","Ectotherm","Gut content (lethal)","Jeremy",54.28,NA,7,"100km","Cnidarians","Months",331,2005
"Gorbatenko_2009",23,"Marine","Ectotherm","Gut content (lethal)","Jeremy",54.28,NA,7,"100km","Cnidarians","Months",77,2005
"Holohan_1998",3,"Marine","Ectotherm","Gut content (lethal)","Jeremy",41.6,NA,10,"10m","Cnidarians","Hours",30,1992
"Holohan_1998",3,"Marine","Ectotherm","Gut content (lethal)","Jeremy",41.6,NA,4,"10m","Cnidarians","Hours",50,1992
"Marques_2015",13,"Marine","Ectotherm","Gut content (lethal)","Jeremy",37.67,NA,6,"10m","Cnidarians","Months",5958,2013
"Mercier_2011",7,"Marine","Ectotherm","Gut content (lethal)","Jeremy",49.13,NA,12,"100m","Cnidarians","Months",68,2007
"Mercier_2011",4,"Marine","Ectotherm","Gut content (lethal)","Jeremy",54.9,NA,12,"100m","Cnidarians","Months",33,2007
"Mercier_2011",3,"Marine","Ectotherm","Gut content (lethal)","Jeremy",49.13,NA,12,"100m","Cnidarians","Months",17,2007
"Mercier_2011",4,"Marine","Ectotherm","Gut content (lethal)","Jeremy",49.13,NA,12,"100m","Cnidarians","Months",43,2007
"Moreno-Leon_2009",4,"Lentic","Ectotherm","Gut content (lethal)","Jeremy",25.17,NA,10,"100m","Cnidarians","Days",50,2006
"Nogueira-Junior_2008",1,"Marine","Ectotherm","Gut content (lethal)","Jeremy",-25.63,NA,2,"100km","Cnidarians","Years",29,2001
"Nogueira-Junior_2009",9,"Marine","Ectotherm","Gut content (lethal)","Jeremy",-25.63,NA,2,"100km","Cnidarians","Years",726,2001
"Orejas_2001",5,"Marine","Ectotherm","Gut content (lethal)","Jeremy",-71.12,NA,2,"10m","Cnidarians","Days",148,1998
"Orejas_2013",10,"Marine","Ectotherm","Gut content (lethal)","Jeremy",78.93,NA,8,"10m","Cnidarians","Hours",300,1998
"Orejas_2013",11,"Marine","Ectotherm","Gut content (lethal)","Jeremy",78.93,NA,8,"10m","Cnidarians","Hours",300,1997
"Pereze-Bote_2006",19,"Lentic","Ectotherm","Gut content (lethal)","Jeremy",38.97,NA,10,"100m","Cnidarians","Hours",41,2004
"Quesada_2014",19,"Marine","Ectotherm","Gut content (lethal)","Jeremy",9.25,NA,4,"10m","Cnidarians","Days",44,2012
"Quesada_2014",12,"Marine","Ectotherm","Gut content (lethal)","Jeremy",9.92,NA,4,"10m","Cnidarians","Days",35,2013
"Quesada_2014",19,"Marine","Ectotherm","Gut content (lethal)","Jeremy",9.25,NA,4,"10m","Cnidarians","Days",44,2012
"Quesada_2014",12,"Marine","Ectotherm","Gut content (lethal)","Jeremy",9.92,NA,4,"10m","Cnidarians","Days",35,2013
"Spadinger_1999",19,"Lentic","Ectotherm","Gut content (lethal)","Jeremy",48.3,NA,9,"100m","Cnidarians","Days",161,1997
"Garrido_2021",7,"Marine","Ectotherm","Direct observation","Kira",-41.67,NA,6,"100m","Echinoderms","Months",20,2010
"Garrido_2021",7,"Marine","Ectotherm","Direct observation","Kira",-41.67,NA,6,"100m","Echinoderms","Months",20,2010
"Garrido_2021",7,"Marine","Ectotherm","Direct observation","Kira",-41.67,NA,6,"100m","Echinoderms","Months",20,2010
"Garrido_2021",7,"Marine","Ectotherm","Direct observation","Kira",-41.67,NA,6,"100m","Echinoderms","Months",20,2010
"Reis_2020",6,"Marine","Ectotherm","Gut content (lethal)","Kira",-32.81,NA,10,"100km","Fish","Months",55,2019
"Reis_2020",6,"Marine","Ectotherm","Gut content (lethal)","Kira",-32.81,NA,10,"100km","Fish","Months",155,2019
"Moku_2000",14,"Marine","Ectotherm","Gut content (lethal)","Kurt",40,NA,7,"10km","Fish","Years",28,1995
"Moku_2000",14,"Marine","Ectotherm","Gut content (lethal)","Kurt",40,NA,7,"10km","Fish","Years",50,1995
"Moku_2000",14,"Marine","Ectotherm","Gut content (lethal)","Kurt",40,NA,7,"10km","Fish","Years",68,1995
"Moku_2000",14,"Marine","Ectotherm","Gut content (lethal)","Kurt",40,NA,7,"10km","Fish","Years",50,1995
"Moku_2000",14,"Marine","Ectotherm","Gut content (lethal)","Kurt",40,NA,7,"10km","Fish","Years",50,1995
"Moku_2000",14,"Marine","Ectotherm","Gut content (lethal)","Kurt",40,NA,7,"10km","Fish","Years",50,1995
"Moku_2000",14,"Marine","Ectotherm","Gut content (lethal)","Kurt",40,NA,7,"10km","Fish","Years",50,1995
"Noda_1992",21,"Marine","Ectotherm","Gut content (lethal)","Kurt",30.47,NA,9,"100m","Fish","Days",13,1986
"Noda_1992",21,"Marine","Ectotherm","Gut content (lethal)","Kurt",30.47,NA,10,"100m","Fish","Days",45,1986
"Noda_1992",21,"Marine","Ectotherm","Gut content (lethal)","Kurt",30.47,NA,7,"100m","Fish","Days",13,1986
"Noda_1992",21,"Marine","Ectotherm","Gut content (lethal)","Kurt",30.47,NA,8,"100m","Fish","Days",32,1986
"Noda_1992",21,"Marine","Ectotherm","Gut content (lethal)","Kurt",30.47,NA,6,"100m","Fish","Days",29,1986
"Young_1986",39,"Marine","Ectotherm","Gut content (lethal)","Kurt",-42.65,NA,10,"1000m","Fish","Months",538,1984
"Young_1986",40,"Marine","Ectotherm","Gut content (lethal)","Kurt",-42.65,NA,10,"1000m","Fish","Months",975,1984
"Carss_1993",23,"Marine","Endotherm","Gut content (lethal)","Kyle",56.33,NA,3,"10km","Birds","Years",38,1986
"Cherel_2003",29,"Marine","Ectotherm","Gut content (lethal)","Kyle",-45,NA,1,"100km","Molluscs","Years",18,1996
"Cherel_2003",29,"Marine","Ectotherm","Gut content (lethal)","Kyle",-45,NA,1,"100km","Molluscs","Years",25,1996
"Cherel_2003",29,"Marine","Ectotherm","Gut content (lethal)","Kyle",-45,NA,1,"100km","Molluscs","Years",27,1996
"Cherel_2003",29,"Marine","Ectotherm","Gut content (lethal)","Kyle",-45,NA,1,"100km","Molluscs","Years",17,1996
"Drits_1988",3,"Marine","Ectotherm","Gut content (lethal)","Kyle",43.27,NA,4,"10m","Chaetognaths","Hours",340,1988
"Drits_1988",5,"Marine","Ectotherm","Gut content (lethal)","Kyle",41.8,NA,4,"10m","Chaetognaths","Hours",536,1988
"Drits_1988",1,"Marine","Ectotherm","Gut content (lethal)","Kyle",43,NA,4,"10m","Chaetognaths","Hours",393,1988
"Drits_1988",3,"Marine","Ectotherm","Gut content (lethal)","Kyle",43.41,NA,4,"10m","Chaetognaths","Hours",242,1988
"Drits_1988",2,"Marine","Ectotherm","Gut content (lethal)","Kyle",44.43,NA,4,"10m","Chaetognaths","Hours",197,1988
"Drits_1988",2,"Marine","Ectotherm","Gut content (lethal)","Kyle",43.09,NA,4,"10m","Chaetognaths","Hours",631,1988
"Drits_1988",2,"Marine","Ectotherm","Gut content (lethal)","Kyle",43.5,NA,4,"10m","Chaetognaths","Hours",214,1988
"Drits_1988",2,"Marine","Ectotherm","Gut content (lethal)","Kyle",43.09,NA,4,"10m","Chaetognaths","Hours",739,1988
"Drits_1988",3,"Marine","Ectotherm","Gut content (lethal)","Kyle",42.4,NA,4,"10m","Chaetognaths","Hours",483,1988
"Drits_1988",2,"Marine","Ectotherm","Gut content (lethal)","Kyle",43.5,NA,4,"10m","Chaetognaths","Hours",216,1988
"Drits_1988",3,"Marine","Ectotherm","Gut content (lethal)","Kyle",42.4,NA,4,"10m","Chaetognaths","Hours",497,1988
"Drits_1988",1,"Marine","Ectotherm","Gut content (lethal)","Kyle",43.09,NA,4,"10m","Chaetognaths","Hours",62,1988
"Drits_1988",4,"Marine","Ectotherm","Gut content (lethal)","Kyle",42.47,NA,4,"10m","Chaetognaths","Hours",238,1988
"Drits_1988",3,"Marine","Ectotherm","Gut content (lethal)","Kyle",42.14,NA,4,"10m","Chaetognaths","Hours",309,1988
"Drits_1988",2,"Marine","Ectotherm","Gut content (lethal)","Kyle",43.33,NA,4,"10m","Chaetognaths","Hours",289,1988
"Drits_1988",3,"Marine","Ectotherm","Gut content (lethal)","Kyle",42.14,NA,4,"10m","Chaetognaths","Hours",408,1988
"Drits_1988",2,"Marine","Ectotherm","Gut content (lethal)","Kyle",44.43,NA,4,"10m","Chaetognaths","Hours",326,1988
"Feigenbaum_1979",3,"Marine","Ectotherm","Gut content (lethal)","Kyle",25.73,NA,2,"10km","Chaetognaths","Months",3088,1977
"Gale_2011",18,"Lotic","Ectotherm","Gut content (lethal)","Kyle",51.79,NA,7,"10m","Annelids","Hours",29,2008
"Gale_2011",7,"Lotic","Ectotherm","Gut content (lethal)","Kyle",50.8,NA,7,"10m","Annelids","Hours",15,2008
"Gale_2011",22,"Lotic","Ectotherm","Gut content (lethal)","Kyle",51.79,NA,7,"10m","Annelids","Hours",77,2008
"Gale_2011",14,"Lotic","Ectotherm","Gut content (lethal)","Kyle",50.8,NA,7,"10m","Annelids","Hours",96,2008
"Gale_2011",21,"Lotic","Ectotherm","Gut content (lethal)","Kyle",51.79,NA,7,"10m","Annelids","Hours",96,2008
"Gale_2011",10,"Lotic","Ectotherm","Gut content (lethal)","Kyle",50.8,NA,7,"10m","Annelids","Hours",100,2008
"Gale_2011",17,"Lotic","Ectotherm","Gut content (lethal)","Kyle",51.79,NA,7,"10m","Annelids","Hours",31,2008
"Gale_2011",23,"Lotic","Ectotherm","Gut content (lethal)","Kyle",53.5,NA,10,"10m","Annelids","Hours",149,2009
"Humphries_1992",8,"Marine","Endotherm","Gut content (lethal)","Kyle",-34.83,NA,12,"10km","Birds","Months",30,1989
"Humphries_1992",12,"Marine","Ectotherm","Gut content (lethal)","Kyle",-34.83,NA,12,"10km","Fish","Months",512,1989
"Kehayias_1996",15,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.58,NA,2,"10km","Chaetognaths","Hours",411,1989
"Kehayias_1996",14,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.58,NA,4,"10km","Chaetognaths","Hours",529,1989
"Kehayias_1996",10,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.57,NA,9,"1000m","Chaetognaths","Hours",1087,1988
"Kehayias_1996",13,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.58,NA,11,"10km","Chaetognaths","Hours",2453,1988
"Kehayias_1996",20,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.58,NA,2,"10km","Chaetognaths","Hours",577,1989
"Kehayias_1996",12,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.57,NA,4,"1000m","Chaetognaths","Hours",529,1989
"Kehayias_1996",13,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.57,NA,2,"1000m","Chaetognaths","Hours",411,1988
"Kehayias_1996",10,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.57,NA,9,"1000m","Chaetognaths","Hours",391,1988
"Kehayias_1996",11,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.58,NA,9,"10km","Chaetognaths","Hours",1087,1988
"Kehayias_1996",9,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.58,NA,7,"10km","Chaetognaths","Hours",244,1989
"Kehayias_1996",14,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.57,NA,11,"1000m","Chaetognaths","Hours",406,1988
"Kehayias_1996",12,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.58,NA,9,"10km","Chaetognaths","Hours",328,1988
"Kehayias_1996",18,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.57,NA,2,"1000m","Chaetognaths","Hours",577,1989
"Kehayias_1996",16,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.58,NA,11,"10km","Chaetognaths","Hours",406,1988
"Kehayias_1996",7,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.57,NA,7,"1000m","Chaetognaths","Hours",244,1989
"Kehayias_1996",11,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.57,NA,11,"1000m","Chaetognaths","Hours",2453,1988
"Kehayias_1996",13,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.58,NA,5,"10km","Chaetognaths","Hours",396,1989
"Kehayias_1996",11,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.57,NA,5,"1000m","Chaetognaths","Hours",396,1989
"Kehayias_1996",0,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.57,NA,7,"1000m","Chaetognaths","Hours",2,1989
"Kehayias_1996",12,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.58,NA,2,"10km","Chaetognaths","Hours",487,1989
"Kehayias_1996",4,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.58,NA,9,"10km","Chaetognaths","Hours",83,1988
"Kehayias_1996",5,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.57,NA,4,"1000m","Chaetognaths","Hours",366,1989
"Kehayias_1996",9,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.57,NA,2,"1000m","Chaetognaths","Hours",487,1989
"Kehayias_1996",6,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.58,NA,4,"10km","Chaetognaths","Hours",366,1989
"Kehayias_1996",1,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.58,NA,11,"10km","Chaetognaths","Hours",7,1988
"Kehayias_1996",5,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.57,NA,9,"1000m","Chaetognaths","Hours",263,1988
"Kehayias_1996",6,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.58,NA,5,"10km","Chaetognaths","Hours",146,1989
"Kehayias_1996",0,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.57,NA,11,"1000m","Chaetognaths","Hours",7,1988
"Kehayias_1996",7,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.58,NA,9,"10km","Chaetognaths","Hours",263,1988
"Kehayias_1996",2,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.57,NA,9,"1000m","Chaetognaths","Hours",83,1988
"Kehayias_1996",6,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.58,NA,2,"10km","Chaetognaths","Hours",182,1989
"Kehayias_1996",0,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.57,NA,11,"1000m","Chaetognaths","Hours",69,1988
"Kehayias_1996",4,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.57,NA,5,"1000m","Chaetognaths","Hours",146,1989
"Kehayias_1996",4,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.57,NA,2,"1000m","Chaetognaths","Hours",182,1988
"Kehayias_1996",1,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.58,NA,7,"10km","Chaetognaths","Hours",2,1989
"Kehayias_1996",1,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.58,NA,11,"10km","Chaetognaths","Hours",69,1988
"Kehayias_1996",1,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.58,NA,11,"10km","Chaetognaths","Hours",59,1988
"Kehayias_1996",1,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.58,NA,9,"10km","Chaetognaths","Hours",31,1988
"Kehayias_1996",1,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.57,NA,9,"1000m","Chaetognaths","Hours",21,1988
"Kehayias_1996",1,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.57,NA,9,"1000m","Chaetognaths","Hours",31,1988
"Kehayias_1996",5,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.57,NA,4,"1000m","Chaetognaths","Hours",644,1989
"Kehayias_1996",7,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.57,NA,2,"1000m","Chaetognaths","Hours",543,1989
"Kehayias_1996",1,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.58,NA,7,"10km","Chaetognaths","Hours",6,1989
"Kehayias_1996",5,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.58,NA,5,"10km","Chaetognaths","Hours",81,1989
"Kehayias_1996",1,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.58,NA,9,"10km","Chaetognaths","Hours",21,1988
"Kehayias_1996",2,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.57,NA,2,"1000m","Chaetognaths","Hours",951,1988
"Kehayias_1996",5,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.58,NA,2,"10km","Chaetognaths","Hours",951,1989
"Kehayias_1996",9,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.57,NA,11,"1000m","Chaetognaths","Hours",604,1988
"Kehayias_1996",0,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.57,NA,7,"1000m","Chaetognaths","Hours",6,1989
"Kehayias_1996",7,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.58,NA,4,"10km","Chaetognaths","Hours",644,1989
"Kehayias_1996",4,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.57,NA,5,"1000m","Chaetognaths","Hours",81,1989
"Kehayias_1996",1,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.57,NA,11,"1000m","Chaetognaths","Hours",59,1988
"Kehayias_1996",11,"Marine","Ectotherm","Gut content (lethal)","Kyle",35.58,NA,11,"10km","Chaetognaths","Hours",604,1988
"Oresland_2000",5,"Marine","Ectotherm","Gut content (lethal)","Kyle",-6,NA,10,"1000m","Chaetognaths","Days",2829,1995
"Phillips_2003",8,"Marine","Ectotherm","Gut content (lethal)","Kyle",-51.09,NA,10,"100km","Molluscs","Days",66,2001
"Rocha_1994",27,"Marine","Ectotherm","Gut content (lethal)","Kyle",42.7,NA,6,"100km","Molluscs","Months",107,1991
"Rocha_1994",27,"Marine","Ectotherm","Gut content (lethal)","Kyle",42.7,NA,6,"100km","Molluscs","Months",29,1991
"Rocha_1994",27,"Marine","Ectotherm","Gut content (lethal)","Kyle",42.7,NA,6,"100km","Molluscs","Months",53,1991
"Rosas-Luis_2015",23,"Marine","Ectotherm","Gut content (lethal)","Kyle",41.01,NA,7,"10km","Molluscs","Months",124,2013
"Stuart_1991",5,"Marine","Ectotherm","Gut content (lethal)","Kyle",-32.14,NA,5,"10km","Chaetognaths","Days",3805,1984
"Tonnesson_2005",7,"Marine","Ectotherm","Gut content (lethal)","Kyle",58.32,NA,10,"100m","Chaetognaths","Months",7825,1998
"Valls_2015",7,"Marine","Ectotherm","Gut content (lethal)","Kyle",39.5,NA,10,"100km","Molluscs","Years",35,2009
"Valls_2015",13,"Marine","Ectotherm","Gut content (lethal)","Kyle",39.5,NA,4,"100km","Molluscs","Years",204,2009
"Valls_2015",9,"Marine","Ectotherm","Gut content (lethal)","Kyle",39.5,NA,1,"100km","Molluscs","Years",102,2009
"Valls_2015",12,"Marine","Ectotherm","Gut content (lethal)","Kyle",39.5,NA,7,"100km","Molluscs","Years",131,2009
"Valls_2015",12,"Marine","Ectotherm","Gut content (lethal)","Kyle",39.5,NA,10,"100km","Molluscs","Years",134,2009
"Valls_2015",9,"Marine","Ectotherm","Gut content (lethal)","Kyle",39.5,NA,4,"100km","Molluscs","Years",193,2009
"Valls_2015",4,"Marine","Ectotherm","Gut content (lethal)","Kyle",39.5,NA,1,"100km","Molluscs","Years",42,2009
"Valls_2015",5,"Marine","Ectotherm","Gut content (lethal)","Kyle",39.5,NA,7,"100km","Molluscs","Years",59,2009
"Watanabe_2004",27,"Marine","Ectotherm","Gut content (lethal)","Kyle",38.93,NA,5,"1000km","Molluscs","Years",397,2000
"Alcaraz_2015",14,"Lotic","Ectotherm","Gut content (lethal)","Landon",29.46,NA,1,"1000m","Fish","Years",357,2007
"Ali_2016",15,"Marine","Ectotherm","Gut content (lethal)","Landon",12.7,NA,3,"1000m","Fish","Months",58,2005
"Ali_2016",35,"Marine","Ectotherm","Gut content (lethal)","Landon",12.7,NA,3,"1000m","Fish","Months",75,2005
"Ali_2016",51,"Marine","Ectotherm","Gut content (lethal)","Landon",12.7,NA,3,"1000m","Fish","Months",94,2005
"Ali_2016",42,"Marine","Ectotherm","Gut content (lethal)","Landon",12.7,NA,3,"1000m","Fish","Months",203,2005
"Ali_2016",60,"Marine","Ectotherm","Gut content (lethal)","Landon",12.7,NA,3,"1000m","Fish","Months",88,2005
"Ali_2016",11,"Marine","Ectotherm","Gut content (lethal)","Landon",12.7,NA,3,"1000m","Fish","Months",204,2005
"Ali_2016",32,"Marine","Ectotherm","Gut content (lethal)","Landon",12.7,NA,3,"1000m","Fish","Months",62,2005
"Ballesteros_2009",11,"Lotic","Ectotherm","Gut content (lethal)","Landon",6.47,NA,5,"1000m","Fish","Years",215,2004
"Barbosa_2015",28,"Lotic","Ectotherm","Gut content (lethal)","Landon",-1.69,NA,1,"1000m","Fish","Years",371,2011
"Burghart_2010",8,"Marine","Ectotherm","Gut content (lethal)","Landon",27,NA,7,"10km","Arthropods","Years",59,1998
"Burghart_2010",6,"Marine","Ectotherm","Gut content (lethal)","Landon",27,NA,7,"10km","Arthropods","Years",55,1998
"Burghart_2010",6,"Marine","Ectotherm","Gut content (lethal)","Landon",27,NA,7,"10km","Fish","Years",127,1998
"Burghart_2010",5,"Marine","Ectotherm","Gut content (lethal)","Landon",27,NA,7,"10km","Fish","Years",97,1998
"Burghart_2010",3,"Marine","Ectotherm","Gut content (lethal)","Landon",27,NA,7,"10km","Arthropods","Years",71,1998
"Burghart_2010",2,"Marine","Ectotherm","Gut content (lethal)","Landon",27,NA,7,"10km","Arthropods","Years",57,1998
"Burghart_2010",7,"Marine","Ectotherm","Gut content (lethal)","Landon",27,NA,7,"10km","Arthropods","Years",83,1998
"Burghart_2010",10,"Marine","Ectotherm","Gut content (lethal)","Landon",27,NA,7,"10km","Fish","Years",35,1998
"Cabeceira_2015",27,"Lotic","Ectotherm","Gut content (non-lethal)","Landon",-11.59,NA,7,"100m","Fish","Months",38,2011
"Espinoza_2015",18,"Marine","Ectotherm","Gut content (lethal)","Landon",9.29,NA,2,"100km","Fish","Months",341,2011
"Espinoza_2015",21,"Marine","Ectotherm","Gut content (lethal)","Landon",9.29,NA,2,"100km","Fish","Months",517,2011
"Espinoza_2015",9,"Marine","Ectotherm","Gut content (lethal)","Landon",9.29,NA,2,"100km","Fish","Months",105,2011
"Espinoza_2015",20,"Marine","Ectotherm","Gut content (lethal)","Landon",9.29,NA,2,"100km","Fish","Months",235,2011
"Kadri_2012",54,"Marine","Ectotherm","Gut content (lethal)","Landon",33.95,NA,7,"10km","Fish","Years",400,2007
"Kadri_2012",54,"Marine","Ectotherm","Gut content (lethal)","Landon",33.95,NA,7,"10km","Fish","Years",550,2007
"Kalogianni_2010",55,"Lotic","Ectotherm","Gut content (lethal)","Landon",38.41,NA,12,"1000m","Fish","Months",118,2006
"Keppeler_2013",52,"Lentic","Ectotherm","Gut content (lethal)","Landon",-31.41,NA,12,"10km","Fish","Years",293,2008
"Kerle_2000",7,"Lotic","Ectotherm","Gut content (lethal)","Landon",3.33,NA,12,"1000m","Fish","Months",88,1997
"Khan_2013",32,"Lotic","Ectotherm","Gut content (lethal)","Landon",34.04,NA,10,"100km","Fish","Months",216,2011
"Khan_2014",26,"Lotic","Ectotherm","Gut content (lethal)","Landon",34.03,NA,10,"100km","Fish","Months",216,2011
"King_2005",10,"Lotic","Ectotherm","Gut content (lethal)","Landon",-36.42,NA,12,"1000m","Fish","Months",127,1998
"King_2005",10,"Lotic","Ectotherm","Gut content (lethal)","Landon",-36.42,NA,12,"1000m","Fish","Months",95,1998
"King_2005",9,"Lotic","Ectotherm","Gut content (lethal)","Landon",-36.42,NA,12,"1000m","Fish","Months",83,1998
"King_2005",10,"Lotic","Ectotherm","Gut content (lethal)","Landon",-36.42,NA,12,"1000m","Fish","Months",142,1998
"Mesa_2015",18,"Marine","Ectotherm","Gut content (lethal)","Landon",-74.66,NA,2,"10km","Fish","Days",38,2004
"Moreira_2014",37,"Marine","Ectotherm","Gut content (lethal)","Landon",-62.24,NA,1,"100m","Fish","Months",82,2010
"Quirino_2015",14,"Lentic","Ectotherm","Gut content (lethal)","Landon",-22.74,NA,11,"100m","Fish","Months",29,2010
"Quirino_2015",14,"Lentic","Ectotherm","Gut content (lethal)","Landon",-22.74,NA,11,"100m","Fish","Months",38,2010
"Quirino_2015",14,"Lentic","Ectotherm","Gut content (lethal)","Landon",-22.74,NA,11,"100m","Fish","Months",33,2010
"Quirino_2015",14,"Lentic","Ectotherm","Gut content (lethal)","Landon",-22.74,NA,11,"100m","Fish","Months",31,2010
"Sapounidis_2015",12,"Lotic","Ectotherm","Gut content (lethal)","Landon",41.12,NA,7,"10km","Fish","Months",200,2007
"Shaiek_2015",14,"Lentic","Ectotherm","Gut content (lethal)","Landon",38.35,NA,9,"10km","Fish","Years",70,2011
"Shaiek_2015",19,"Lentic","Ectotherm","Gut content (lethal)","Landon",38.35,NA,9,"10km","Fish","Years",46,2011
"Shaiek_2015",18,"Lentic","Ectotherm","Gut content (lethal)","Landon",38.35,NA,9,"10km","Fish","Years",23,2011
"Shaiek_2015",21,"Lentic","Ectotherm","Gut content (lethal)","Landon",38.35,NA,9,"10km","Fish","Years",23,2011
"Shaiek_2015",22,"Lentic","Ectotherm","Gut content (lethal)","Landon",38.35,NA,9,"10km","Fish","Years",37,2011
"Shaiek_2015",13,"Lentic","Ectotherm","Gut content (lethal)","Landon",38.35,NA,9,"10km","Fish","Years",12,2011
"Anderson_1999",13,"Terrestrial","Ectotherm","Gut content (non-lethal)","Leah",18.5,NA,6,"1000m","Amphibians","Days",8,1996
"Anderson_1999",16,"Terrestrial","Ectotherm","Gut content (non-lethal)","Leah",18.5,NA,6,"1000m","Amphibians","Days",36,1996
"Blackburn_2006",12,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",-16.08,NA,1,"1000m","Amphibians","Hours",10,2005
"Blackburn_2006",8,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",-16.08,NA,1,"1000m","Amphibians","Hours",6,2005
"Blackburn_2006",8,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",-16.08,NA,1,"1000m","Amphibians","Hours",10,2005
"Bwong_2012",19,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",-3.33,NA,11,"1000m","Amphibians","Days",77,2007
"Castañeda_2006",24,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",25.34,NA,11,"1000m","Amphibians","Days",43,2003
"Castro_2016",10,"Terrestrial","Ectotherm","Gut content (non-lethal)","Leah",-14.8,NA,8,"100m","Amphibians","Years",170,2010
"Crawford_2009",13,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",35.75,NA,7,"100m","Amphibians","Days",71,2003
"Crawford_2009",13,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",35.75,NA,7,"100m","Amphibians","Days",69,2003
"Duré_2001",13,"Lentic","Ectotherm","Gut content (lethal)","Leah",-27.5,NA,2,"10m","Amphibians","Months",75,1996
"Ferreira_2015",26,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",20.8,NA,11,"1000m","Amphibians","Days",397,2010
"Lewis_2014",38,"Terrestrial","Ectotherm","Gut content (non-lethal)","Leah",35.06,NA,8,"1000m","Amphibians","Months",70,2010
